NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;SEX_F;AGE_0_2;AGE_3_8;AGE_9_18;AGE_19_45;AGE_46_65;AGE_66_120;AREA_URB;AREA_RUR;CONTRACT_SERV;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
CAJAMARCA;CUTERVO;CUJILLO;60604;117434.6;118235;121365;13462;30576;52386;86511;40177;18262;30263;209337;100000;3800;2;80.029999;31.690001;3.76;5.9299998;1.45;4.6300001
CAJAMARCA;CUTERVO;LA RAMADA;60605;112824;189415;186285;17115;47693;85994;129303;64600;32456;54685;321015;88398;12920;8;80.32;32.02;9.75;1.7;1.7;7.5100002
CAJAMARCA;CUTERVO;PIMPINGOS;60606;175228.28;271558;254442;27970;67211;116263;163853;100712;53122;55522;470478;99996.04;6080;8;87.82;54.889999;14.78;2.27;1.23;6.8699999
CAJAMARCA;CUTERVO;QUEROCOTILLO;60607;482319.3;668583;667017;67526;177008;313835;410167;241299;136722;147055;1188545;199377.35;9120;25;88.93;44.59;20.969999;11.52;2.6099999;9.1400003
CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;60608;127014.7;211874;208326;18056;51038;95917;132134;82975;42897;99675;320525;100000;0;7;74.480003;32.360001;2.3399999;2.25;2.75;6.2600002
CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;60609;94163;97816;94684;8873;26516;43741;65872;33719;14928;49378;143122;0;3040;11;75.660004;44.57;11.24;3.1800001;3;5.6199999
CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;60610;99999.5;153628;159472;13150;33815;66586;103636;64812;33397;49365;263735;95017.5;12920;21;85.160004;26.1;0.5;2.6900001;1.59;7.4699998
CAJAMARCA;CUTERVO;SANTA CRUZ;60611;99999.2;134313;136087;17011;34022;61782;90690;45502;23481;34752;235648;99999.2;2280;18;79.629997;45.560001;8.2200003;6.79;2.6099999;8.0900002
CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;60612;220000;239950;237550;20561;55734;111051;160628;85167;47489;70660;406840;200000;6080;13;75.910004;34.470001;23.879999;1.8099999;3.48;8.1999998
CAJAMARCA;CUTERVO;SANTO TOMAS;60613;313678.2;365519;355081;32043;88718;163137;240270;135269;66591;175140;545460;200000;7600;26;74.339996;39.919998;2.3800001;2.77;4.6100001;6.54
CAJAMARCA;CUTERVO;SOCOTA;60614;433445.5;440247;466653;38409;101451;197057;298195;181401;98007;260307;646593;76394.5;95760;22;68.419998;30.5;8.3599997;1.49;2.3800001;9.5500002
CAJAMARCA;CUTERVO;TORIBIO CASANOVA;60615;91265.48;57007;56693;4803;13260;18376;34350;26937;16392;33619;80081;50010;3040;1;69.440002;28.33;1.9400001;2.78;0.56;7.2199998
CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;1197335.28;3111898;3572102;303406;727771;1215975;2601405;1207911;669643;1926386;4757614;646559;538080;855;76.769997;28.23;3.5799999;3.0799999;2.5999999;13.23
CAJAMARCA;HUALGAYOC;CHUGUR;60702;99930.21;149987;161413;17474;33380;59928;92748;67657;41781;29124;282276;0;2280;6;75.470001;39.599998;16.120001;3.74;1.99;5.02
CAJAMARCA;HUALGAYOC;HUALGAYOC;60703;260413.03;654431;741569;64177;152547;269814;516332;262310;141235;137763;1258237;1341068.8;12920;245;88.580002;32.830002;7.4000001;6.0999999;3.27;16.25
CAJAMARCA;JAEN;JAEN;60801;2536011.07;5058122;5188578;540458;1157483;1870160;4392373;1692665;644867;8835940;1410760;3878678.25;3290040;6269;17.34;24.139999;3.71;1.4400001;2.5;2.1700001
CAJAMARCA;JAEN;BELLAVISTA;60802;328948;896582;824618;92285;201299;324458;616358;336246;159535;863238;857962;153400;93480;550;59.09;22.09;13.02;4.73;2.1600001;4.9400001
CAJAMARCA;JAEN;CHONTALI;60803;257585.2;561788;531812;66463;145162;231945;398438;174352;83190;198826;894774;200000;47880;51;76.150002;37.32;17.299999;8.6000004;2.5;5.1100001
CAJAMARCA;JAEN;COLASAY;60804;289091.5;594911;550789;62758;146623;230263;396308;203431;115075;208370;937330;131740;60800;151;72.25;26.290001;24.629999;7.3699999;2.0999999;4.9299998
CAJAMARCA;JAEN;HUABAL;60805;271309.3;433228;412572;49845;114734;184450;319504;126522;55122;102161;743639;0;6840;72;80.389999;40.400002;15.38;1.26;2.3800001;6.1199999
CAJAMARCA;JAEN;LAS PIRIAS;60806;132000;244746;234754;30313;59502;84202;191980;78476;38059;89815;389685;96000;4560;38;79.370003;35.970001;8.71;3.6400001;3.1400001;7.7800002
CAJAMARCA;JAEN;POMAHUACA;60807;347386.72;467910;459490;52651;132357;213972;317815;146952;69940;185233;742167;200000;61560;146;72.459999;32.060001;8.5100002;6.0300002;2.2;8.9200001
CAJAMARCA;JAEN;PUCARA;60808;114082.4;369137;380363;41876;93631;146510;278536;132027;61186;470402;279098;100000;91960;190;46.790001;28.379999;3.21;8.0500002;2.02;5.77
CAJAMARCA;JAEN;SALLIQUE;60809;247295;400096;384604;50966;113607;198476;246861;119221;59723;104514;680186;199800;28120;75;89.199997;36.07;23;15.6;1.4;8.1000004
CAJAMARCA;JAEN;SAN FELIPE;60810;273389.2;268075;250225;27279;70162;116413;166705;88909;52874;50404;467896;99964.38;7600;65;78.989998;18.73;11.09;12.81;2.8900001;7.1599998
CAJAMARCA;JAEN;SAN JOSE DEL ALTO;60811;254011;396515;375185;39854;112937;166487;281894;121357;52539;65562;706138;200000;3800;98;79.139999;21.950001;17.120001;5.1799998;2.6400001;4.2800002
CAJAMARCA;JAEN;SANTA ROSA;60812;346290.5;568069;520131;50295;134159;204999;414376;201182;90038;269440;818760;190000;36480;123;73.82;35.66;10.15;6.6799998;2.3699999;3.8399999
CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;867719.35;1955460;1879240;245349;533205;817566;1409965;585973;259781;1425863;2408837;2030101.77;553280;917;52.119999;22.85;7.3099999;4.3200002;2.7;2.6400001
CAJAMARCA;SAN IGNACIO;CHIRINOS;60902;331524.72;860761;767739;94262;217840;345815;604697;259220;115121;307254;1321246;200000;86640;118;71.919998;28.4;8.8299999;5.4699998;2.73;3.7
CAJAMARCA;SAN IGNACIO;HUARANGO;60903;200000;1049367;972133;110495;280297;441079;740431;313897;145786;527784;1493716;200000;57760;344;74.669998;33.720001;14.53;4.8499999;2.5999999;4.9200001
CAJAMARCA;SAN IGNACIO;LA COIPA;60904;200000;1145889;1048811;127634;302173;490016;819588;331826;134625;264514;1930186;214971;20520;240;78.269997;20.889999;6.5300002;2.4000001;3.8900001;4.6100001
CAJAMARCA;SAN IGNACIO;NAMBALLE;60905;231000.16;531038;485262;68888;168218;235190;358986;138115;50511;118271;898029;200040.16;19760;192;80.760002;24.889999;3.5699999;7.5799999;2.1199999;3.25
CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;60906;405632.15;1000215;902685;115908;278608;432513;690939;280750;112413;299354;1603546;199370;26600;368;78.349998;23.790001;10.57;5.0100002;3.5799999;3.3699999
CAJAMARCA;SAN IGNACIO;TABACONAS;60907;362733.75;1006175;972125;127069;300139;464866;699722;273079;122897;63027;1915273;199985.45;3800;42;86.290001;21.99;12.81;9.1099997;3.3199999;5.77
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;61001;263020.4;1021277;1078123;108357;241870;365908;778100;396619;220852;1013763;1085637;200000;201400;185;61.759998;15.06;6.6199999;2.8699999;2.1099999;8.2700005
CAJAMARCA;SAN MARCOS;CHANCAY;61002;114067.6;156930;165970;17316;44106;65016;102043;57501;38552;58917;263983;100000;16720;9;86.910004;13.51;5.5700002;0.93000001;3.2;11.03
CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;61003;117909;141348;148752;19057;36807;50855;99858;52815;32124;175541;114559;100000;1520;6;72.730003;16.360001;3.27;3.6400001;3.6400001;8
CAJAMARCA;SAN MARCOS;GREGORIO PITA;61004;134714.5;271597;283903;24285;62944;104000;180448;118919;69587;57173;498327;100000;5320;4;94.709999;14.1;6.21;10.87;2.3;13.46
CAJAMARCA;SAN MARCOS;ICHOCAN;61005;55270;97917;107283;9803;23853;33002;66222;43676;30715;62627;142573;49995;9880;14;80.75;8.6999998;4.6599998;0.62;1.4;10.4
CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;61006;125750;188812;197088;16878;48782;75895;127073;72084;48346;53355;332545;100000;1520;4;96.989998;8.5900002;6.27;2.6600001;2.3199999;16.84
CAJAMARCA;SAN MARCOS;JOSE SABOGAL;61007;355213.72;653529;655271;86360;188947;283475;492352;187532;76123;125348;1183452;193477.23;10640;24;92.860001;19.370001;8.5299997;7.0300002;4.29;10.04
CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;351850.4;661903;725897;59728;136106;242451;482926;296977;180746;450668;937132;501172.7;117800;122;75.959999;14.51;13.39;7.8800001;2.0799999;8.2299995
CAJAMARCA;SAN MIGUEL;BOLIVAR;61102;50000;64702;64598;6137;12171;19556;36512;31519;24549;52947;76353;0;3800;8;79.139999;15.91;7.96;6.02;2.1500001;4.3000002
CAJAMARCA;SAN MIGUEL;CALQUIS;61103;131614.37;198654;226646;19460;49117;73363;150265;86267;51094;9678;415622;111714;0;2;93.269997;28.059999;49.77;9.0200005;2.22;6.04
CAJAMARCA;SAN MIGUEL;CATILLUC;61104;126450.93;138601;141099;14360;35379;48594;107593;52028;23829;40581;239119;420186.86;11400;21;86.129997;31.68;10.87;7.6300001;0.81;7.5100002
CAJAMARCA;SAN MIGUEL;EL PRADO;61105;84522.25;78672;85228;6868;15818;26536;51095;37879;26640;24975;138925;50949;1520;45;88.160004;12.39;18.209999;32.790001;2;10.38
CAJAMARCA;SAN MIGUEL;LA FLORIDA;61106;52685;105187;111013;7803;19664;33814;63778;54726;39016;59408;156792;0;1520;16;80.510002;14.56;12.78;8.3500004;1.39;8.8599997
CAJAMARCA;SAN MIGUEL;LLAPA;61107;149732.2;214881;241519;21332;50364;82414;150677;95838;59730;73361;383039;0;22800;42;88.120003;15.72;8.0299997;3.1700001;1.42;9.7200003
CAJAMARCA;SAN MIGUEL;NANCHOC;61108;77319.3;66492;66908;6035;12591;21019;44848;28199;21540;32570;100830;50000;760;5;84.040001;12.34;20.209999;19.360001;1.28;6.5999999
CAJAMARCA;SAN MIGUEL;NIEPOS;61109;128372.6;158061;178039;17689;32673;60456;94587;74088;60040;81996;254104;100000;14440;15;87.419998;21.200001;22.459999;9.8800001;1.98;8
CAJAMARCA;SAN MIGUEL;SAN GREGORIO;61110;110850;116625;110175;10092;22160;36933;77819;48689;33188;36829;189971;0;760;10;86.18;8.0299997;39.610001;39.080002;1.71;5.3899999
CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;61111;99927.2;181250;196650;14254;38289;60660;135574;85735;46197;19873;358027;99927.2;3800;0;85.889999;13.77;5.04;1.76;2.0999999;6.4699998
CAJAMARCA;SAN MIGUEL;TONGOD;61112;118625.19;131438;137162;13321;32365;46206;94494;54636;30180;63273;205327;78511.5;9120;33;82.870003;31.6;8.8000002;4.1700001;1.97;8.5600004
CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;61113;246266.17;153495;156305;12696;33093;58588;102920;66081;38920;94491;215309;99999.24;6840;15;84.150002;15.64;11.68;30.76;3.1300001;7.9200001
CAJAMARCA;SAN PABLO;SAN PABLO;61201;293122.44;624672;709428;68366;154631;266022;458718;249847;144926;364904;969196;199931.35;76760;120;74;11.78;5.9699998;3.3199999;2.4400001;10.02
CAJAMARCA;SAN PABLO;SAN BERNARDINO;61202;149469.49;227203;233997;23076;54995;86913;166278;82600;50250;19949;441251;97078.5;2280;13;92.059998;8.0900002;13.13;6.4899998;4.96;9.6199999
CAJAMARCA;SAN PABLO;SAN LUIS;61203;49999.48;51434;51866;3882;11430;16713;33103;22428;16606;22321;80979;46020;760;3;87.769997;8.2600002;2.75;7.0300002;0.92000002;9.79
CAJAMARCA;SAN PABLO;TUMBADEN;61204;102345.5;170685;194515;21565;47550;71703;130144;61460;35151;19516;345684;100000;2280;12;92.330002;18.17;10.82;9.7700005;3.6800001;7.77
CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;401112.5;474525;516375;48717;104517;173615;337202;210234;122609;549507;441393;241331.2;117800;192;59.66;24.17;5.7399998;6.0700002;1.8;6.5300002
CAJAMARCA;SANTA CRUZ;ANDABAMBA;61302;54311.6;67441;74959;6210;15580;26039;44234;27674;24732;23969;118431;0;1520;2;92.050003;33.110001;10.82;6.6199999;2.4300001;12.14
CAJAMARCA;SANTA CRUZ;CATACHE;61303;304171.61;431289;427911;48829;102018;166979;299407;159785;88176;154881;704319;75000;29640;41;87.129997;30.5;20.120001;25.530001;3.1700001;8.0200005
CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;61304;19707.46;175581;184519;18637;38473;75202;112259;72042;46102;33351;326749;0;12160;7;85.639999;30.379999;3.9300001;5.9000001;2.5599999;10.62
CAJAMARCA;SANTA CRUZ;LA ESPERANZA;61305;103836.8;124701;128299;10573;22891;43166;72161;58209;48398;23000;230000;99978.8;760;6;94.330002;31.32;17.26;14.92;1.11;15.17
CAJAMARCA;SANTA CRUZ;NINABAMBA;61306;72028.8;108099;115401;7301;22775;45223;62658;51108;36832;26262;197238;49906;760;5;80.730003;40.52;7.4400001;6.0700002;1.52;7.5900002
CAJAMARCA;SANTA CRUZ;PULAN;61307;68120;204130;210670;18201;48172;81412;119339;90785;62231;49916;364885;100000.02;14440;75;86.110001;30.860001;19.290001;3.78;2.24;8.5600004
CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;61308;53548;74985;82615;6866;15041;31171;49700;31389;25504;19727;137873;277500;760;4;90.959999;36.139999;10.04;5.2199998;1.8099999;6.4299998
CAJAMARCA;SANTA CRUZ;SEXI;61309;59237.15;19928;15572;1525;2940;5989;10672;8385;6643;23304;12196;49863.65;1520;2;91.300003;13.04;9.5699997;24.35;0;5.2199998
CAJAMARCA;SANTA CRUZ;UTICYACU;61310;50000;68876;65824;6103;17110;23758;35201;28880;24848;13187;121513;34440;1520;0;87.370003;45.970001;11.83;8.8699999;0.54000002;8.0600004
CAJAMARCA;SANTA CRUZ;YAUYUCAN;61311;106995;137006;151394;13406;30846;59838;93844;57767;35096;75860;212540;99995;2280;4;84.089996;35.419998;5.9200001;2.79;1.39;3.48
CALLAO;CALLAO;CALLAO;70101;3954256.72;24742108;26078992;2183147;4891533;7618442;21441108;10193926;4902994;50821100;0;14188580.6;8275640;20728;2.4200001;10.32;0.13;0.56;2;0.37
CALLAO;CALLAO;BELLAVISTA;70102;528098.14;4009733;4413067;269044;639385;1131630;3222164;2022000;1207111;8422800;0;6786804.95;1739640;8662;0.18000001;7.2800002;0.050000001;0.02;1.4299999;0.15000001
CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;70103;500000.7;2368701;2484699;193909;428915;728751;2048954;988068;499070;4853400;0;300702.75;820800;0;0.56;13.91;0;0;1.6900001;0.43000001
CALLAO;CALLAO;LA PERLA;70104;295509.74;3338398;3713602;225284;546656;915955;2706769;1652008;1067380;7052000;0;32824315.84;1409800;1159;0.28;6.4299998;0.059999999;0;1.15;0.14
CALLAO;CALLAO;LA PUNTA;70105;140239.86;197846;237554;9724;24080;46538;143783;114841;102454;435400;0;107775.36;148200;58;0;1.62;0;0.079999998;0.56999999;0.16
CALLAO;CALLAO;VENTANILLA;70106;1528492.66;17778532;18383068;2055915;4466310;6659410;15654081;5797521;1688122;36161600;0;2626904;4271200;8597;12.52;11.03;0.15000001;1.02;2.5;0.83999997
CALLAO;CALLAO;MI PERU;70107;268467;2558788;2680112;292542;626992;945581;2289284;883530;222851;5238900;0;614500;315400;1216;7.3699999;12.57;0.079999998;0.19;2.1800001;0.66000003
CUSCO;CUSCO;CUSCO;80101;2418835.25;6147360;6647940;575815;1243334;2128976;5709811;2248997;956137;12475758;319542;25822646.48;2853040;4790;20.73;11.24;0.55000001;1.53;1.22;0.83999997
CUSCO;CUSCO;CCORCA;80102;55995.5;131154;134946;12677;25473;56158;91228;52367;30449;69546;196554;0;6840;23;92.559998;16.780001;3.79;9.4700003;6.2199998;15.56
CUSCO;CUSCO;POROY;80103;162451.5;143235;144065;17179;36845;56512;117882;42295;17890;165745;121555;99000;34200;76;52.369999;18.639999;2.96;12.43;1.78;3.7
CUSCO;CUSCO;SAN JERONIMO;80104;1354429.35;3050738;3281062;346317;694055;1130179;2878468;980776;330677;6125645;206155;2644790.65;1042720;1873;20.940001;11.67;0.61000001;2.0999999;1.14;0.94999999
CUSCO;CUSCO;SAN SEBASTIAN;80105;427395.25;6337866;6870434;683513;1384087;2255272;6156591;2107172;682209;13005225;203075;292759.75;2454040;2658;17.969999;11.59;0.17;1.97;0.88999999;0.73000002
CUSCO;CUSCO;SANTIAGO;80106;354407.08;5299293;5686607;583518;1182083;1892258;4952500;1755768;670483;10745739;240161;3990546.5;1972960;3493;20.68;14.73;0.38999999;1.52;1.08;0.91000003
CUSCO;CUSCO;SAYLLA;80107;166705.48;307568;325932;38742;88029;134709;271314;80091;23577;389673;243827;99999.7;91200;57;49.290001;22.99;7.0999999;8.1099997;1.22;1.89
CUSCO;CUSCO;WANCHAQ;80108;1745454.88;3084532;3509168;258051;564680;947847;2789159;1367744;715032;6593700;0;2823947.1;1604360;3553;1.8200001;5.4200001;0;0;0.52999997;0.17
CUSCO;ACOMAYO;ACOMAYO;80201;255045.7;225376;237324;22701;57240;114589;143046;81027;46161;285549;177151;0;34960;33;76.07;14.18;4.4899998;12.39;1.55;11.46
CUSCO;ACOMAYO;ACOPIA;80202;50950;123139;139861;10099;24975;61895;84590;53751;28884;171895;91105;0;2280;19;95.18;14.71;19.41;16.440001;0.99000001;11.37
CUSCO;ACOMAYO;ACOS;80203;49988.4;117835;113165;9340;27368;50175;63425;48654;33016;134886;96114;49988.4;2280;7;84.379997;10.74;3.0699999;11.99;2.0899999;10.6
CUSCO;ACOMAYO;MOSOC LLACTA;80204;50000;56277;58123;4454;10864;23358;40741;23249;12168;63447;50953;50000;760;4;97.300003;21.57;17.08;60.900002;1.5700001;16.629999
CUSCO;ACOMAYO;POMACANCHI;80205;200000;375789;397511;37579;98400;207227;232967;130440;70379;522521;250779;173500;21280;37;89.190002;13.31;3.76;15.98;1.22;12.36
CUSCO;ACOMAYO;RONDOCAN;80206;50000;106228;104272;6951;20746;39754;55612;53548;35083;132839;77661;50000;3040;13;94.239998;8.3800001;4.5799999;12.83;3.4000001;10.6
CUSCO;ACOMAYO;SANGARARA;80207;100000;164345;180855;16836;41385;83096;106341;64087;34542;270251;74949;85680;4560;25;88.32;10.58;2.99;30.639999;3.29;13.87
CUSCO;ANTA;ANTA;80301;434412.1;1176550;1273150;136165;283899;455234;973980;430823;184176;1258226;1191474;199000;187720;347;69.580002;15.13;1.75;12.4;1.52;5.2199998
CUSCO;ANTA;ANCAHUASI;80302;102184.8;373569;393931;43037;83645;149937;260422;155027;81794;365586;401914;98764.8;24320;36;89.970001;15.83;2.6500001;17.35;2.21;13.37
CUSCO;ANTA;CACHIMAYO;80303;76994.74;131988;138812;12377;28225;46387;108621;51708;25102;190289;80511;50000;25080;33;52.189999;9.9799995;4.54;9.8299999;0.44999999;4.0799999
CUSCO;ANTA;CHINCHAYPUJIO;80304;99995.5;226757;224443;22791;49285;99611;126452;95678;61201;106321;344879;96690.5;5320;11;95.400002;17.629999;9.1300001;40.41;1.33;21.219999
CUSCO;ANTA;HUAROCONDO;80305;109963;245383;255217;24180;47318;98454;173654;104354;57268;250126;250474;99963;28120;52;85.199997;21.040001;4.21;24.190001;2.1700001;9.3299999
CUSCO;ANTA;LIMATAMBO;80306;206862.75;402918;407082;39332;83869;157442;247674;177686;110707;193650;616350;100000;14440;46;79.459999;19.66;3.53;10.09;2.3399999;12.6
CUSCO;ANTA;MOLLEPATA;80307;87669.88;174583;172617;17239;39221;55996;111298;72888;53220;171113;176087;110511.08;50920;7;72.610001;16.23;19.610001;11.16;1.03;8.7200003
CUSCO;ANTA;PUCYURA;80308;49982.14;160782;156618;19780;35395;68940;121223;50317;22671;185883;131517;49982.14;41800;19;69.82;23.959999;5.3099999;13.99;1.42;7.5100002
CUSCO;ANTA;ZURITE;80309;75156;198995;199805;19668;39221;64789;143114;86308;48708;229770;169030;50000;15200;22;77.400002;14.6;2.7;15.9;0.80000001;8.8999996
CUSCO;CALCA;CALCA;80401;499458;1131059;1215841;128392;263396;491649;930525;384829;160983;1522383;824518;185558;361000;163;48.939999;18.9;4.6500001;5.4899998;1.67;5.3200002
CUSCO;CALCA;COYA;80402;70525;193581;204019;16702;39319;77595;143475;77943;45467;331256;66344;50000;21280;21;74.68;18.530001;1.47;19.91;1.5599999;10.37
CUSCO;CALCA;LAMAY;80403;126849.55;301556;303644;31547;69938;135120;216772;108908;45465;325333;279867;9999955;31920;21;79.099998;19.15;8.6300001;6.0700002;4.1799998;10.79
CUSCO;CALCA;LARES;80404;109202;308625;322775;31315;74112;131290;205982;123984;69357;228134;403266;99599;12160;9;91.029999;27.549999;9.8900003;24.15;2.22;11.13
CUSCO;CALCA;PISAC;80405;257398.49;545100;567600;54394;123981;233349;433760;187074;86636;509147;603553;162851.57;132240;65;68.959999;20.190001;2.8499999;7.9299998;2.71;9.8599997
CUSCO;CALCA;SAN SALVADOR;80406;180254.2;294458;311042;33400;66337;141720;213972;99854;53812;157841;447659;99984.4;72960;12;82.93;18.459999;3.3800001;10.72;1.65;12.11
CUSCO;CALCA;TARAY;80407;113015;244831;255269;25515;54742;94523;204354;86520;37113;235669;264431;100000;22040;17;87.089996;19.77;9.0699997;11.68;1.96;7.5999999
CUSCO;CALCA;YANATILE;80408;225730;500102;458698;46740;114008;166430;322538;219665;98234;249819;708981;181653;123880;14;78.330002;19.25;18.25;14.8;2.52;5.9099998
CUSCO;CANAS;YANAOCA;80501;359299.79;436477;464923;38670;93229;217349;279687;175680;103008;377361;524039;198830;34200;57;87.129997;13.93;13.85;16.190001;1.2;15.64
CUSCO;CANAS;CHECCA;80502;143351;271339;282561;26556;52334;139447;175004;110669;52668;45556;508344;100000;0;12;93.959999;11.57;10.77;35.98;2.48;15.89
CUSCO;CANAS;KUNTURKANKI;80503;116056.5;250577;263023;22891;57783;113343;164681;102231;55783;145457;368143;99019.3;10640;20;90.589996;17.08;11.39;24.379999;1.3;13.74
CUSCO;CANAS;LANGUI;80504;67910.7;101805;109695;8224;20005;45901;60460;50347;28118;34453;177047;49998.7;0;11;91.989998;9.9399996;8.8999996;25.67;0.44999999;10.39
CUSCO;CANAS;LAYO;80505;99999.84;281483;283817;29115;65009;133463;172357;109793;58786;65231;500069;99600;6080;10;96.639999;24.620001;19.360001;21.610001;0.94;14.94
CUSCO;CANAS;PAMPAMARCA;80506;50000;86444;94556;7111;14667;40222;55444;41222;23222;109889;71111;0;3040;9;91.040001;12.25;1.46;15.17;1.65;10.24
CUSCO;CANAS;QUEHUE;80507;100000;136905;145795;13446;26670;73675;82788;57673;30893;35004;247696;100000;3800;7;97.190002;8.6400003;20.76;39.509998;0.67000002;13.47
CUSCO;CANAS;TUPAC AMARU;80508;50000;134778;131222;10444;23333;58222;88222;57000;30222;45444;220556;0;3800;9;94.989998;8.1400003;4.3800001;8.3900003;3.5;11.76
CUSCO;CANCHIS;SICUANI;80601;688832.53;3081408;3357592;305824;709539;1309263;2519500;1129380;497858;5253293;1185707;1092469.6;921120;1078;51.220001;11.52;2.46;7.5900002;1.21;3.98
CUSCO;CANCHIS;CHECACUPE;80602;115000;252680;275620;24643;52012;105842;196579;106637;44971;258585;269715;74464.8;9120;15;85.75;14.77;8.4200001;23.700001;2.2;10.75
CUSCO;CANCHIS;COMBAPATA;80603;105422;249293;265307;25781;53607;101534;191712;105509;39637;226806;287794;99922;44840;61;78.709999;10.96;5.3400002;16.09;0.97000003;5.5500002
CUSCO;CANCHIS;MARANGANI;80604;200000;487653;556247;42360;104140;223044;352623;210211;120267;340017;703883;198098.8;24320;60;84.279999;9.6899996;6.02;10.28;1.15;9.8900003
CUSCO;CANCHIS;PITUMARCA;80605;200000;385067;419133;44173;93683;172491;295358;133768;68474;447182;357018;154410;22040;15;90.730003;20.860001;10.02;24.940001;1.9;11.5
CUSCO;CANCHIS;SAN PABLO;80606;99999.1;221464;239636;16354;43725;88813;143327;103236;68711;175127;285973;92855.1;26600;12;87.400002;9.0799999;10.28;18.83;1.26;9.2799997
CUSCO;CANCHIS;SAN PEDRO;80607;98573.5;135020;152280;9198;24074;42130;95615;70178;48603;166589;120711;40000;19000;10;70.489998;8.8000002;1.11;8.6899996;0.67000002;11.92
CUSCO;CANCHIS;TINTA;80608;100000;268240;301060;23621;52240;101300;210549;118334;67230;307760;261540;100000;28120;30;78.68;9.0100002;2.47;18.549999;0.70999998;9.6599998
CUSCO;CHUMBIVILCAS;SANTO TOMAS;80701;388913.66;1157971;1197229;114663;288825;531274;746364;452867;238111;1252726;1102474;735546.99;126920;148;72.019997;13.84;5.8400002;14.5;1.89;11.77
CUSCO;CHUMBIVILCAS;CAPACMARCA;80702;100000;207401;205399;12900;48041;92079;133003;86408;45039;69059;343741;97638;8360;27;92;9.4200001;3.01;20.35;1.58;14.41
CUSCO;CHUMBIVILCAS;CHAMACA;80703;286565.9;329996;338004;25359;74296;162051;208875;142809;60282;152930;515070;98550;31160;10;89.019997;9.0600004;11.76;17.440001;3.3299999;13.91
